HHID,State,District,Internet_Usage_Rate,Digital_Access_Index,Digital_Inclusion_Score,Urban_Rural
25325_1,Jharkhand,Purbi Singhbhum,1.2,6.2,6.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,6.2,6.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,6.2,6.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,6.2,6.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,6.2,6.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,6.2,6.2,Urban
25325_1,Jharkhand,Purbi Singhbhum,1.2,5.2,5.2,Urban
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
49273_1,West Bengal,Hugli,1.5555555555555556,3.555555555555556,3.555555555555556,Rural
40577_1,Kerala,Thrissur,1.0,4.0,4.0,Rural
22790_14,Tamil Nadu,Theni,1.0,5.0,5.0,Urban
48264_2,Andhra Pradesh,West Godavari,2.0,4.0,4.0,Rural
47778_7,Rajasthan,Dhaulpur,1.75,3.75,3.75,Rural
48801_6,Karnataka,Tumkur,1.5,5.5,5.5,Rural
27926_6,Uttar Pradesh,Bareilly,2.0,5.0,5.0,Urban
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
46344_5,Punjab,Gurdaspur,1.6,5.6,5.6,Rural
25188_11,Gujarat,Ahmadabad,1.6,4.6,4.6,Urban
26740_15,Himachal Pradesh,Una,1.0,5.0,5.0,Urban
47486_10,Uttar Pradesh,Azamgarh,1.75,4.75,4.75,Rural
44155_8,Madhya Pradesh,Balaghat,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
42137_9,Maharashtra,Nashik,1.4285714285714286,3.428571428571429,3.428571428571429,Rural
25057_14,Madhya Pradesh,Ujjain,1.0,4.0,4.0,Urban
26012_14,Rajasthan,Sirohi,1.0,5.0,5.0,Urban
46688_11,Jammu & Kashmir,Pulwama,1.5,5.5,5.5,Rural
43801_6,Bihar,Purnia,1.2857142857142858,4.285714285714286,4.285714285714286,Rural
27137_16,Sikkim,East District,1.3333333333333333,4.333333333333333,4.333333333333333,Urban
24141_12,Tamil Nadu,Pudukkottai,1.0,5.0,5.0,Urban
27567_10,Uttar Pradesh,Ghaziabad,1.4,5.4,5.4,Urban
46945_4,Uttarakhand,Uttarkashi,2.0,3.0,3.0,Rural
48066_8,Karnataka,Kolar,1.0,4.0,4.0,Rural
40562_15,Kerala,Palakkad,1.25,6.25,6.25,Rural
46443_1,Haryana,Ambala,1.4,3.4,3.4,Rural
47732_3,Rajasthan,Bharatpur,1.3333333333333333,5.333333333333333,5.333333333333333,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
45743_1,Sikkim,South District,1.3076923076923077,4.307692307692308,4.307692307692308,Rural
45743_1,Sikkim,South District,1.3076923076923077,3.3076923076923075,3.3076923076923075,Rural
49504_1,Assam,Morigaon,2.0,5.0,5.0,Rural
45181_16,Tripura,West Tripura,1.0,3.0,3.0,Rural
22524_9,Telangana,Unknown,1.2,5.2,5.2,Urban
46144_9,Rajasthan,Banswara,1.3333333333333333,2.333333333333333,2.333333333333333,Rural
43925_10,Bihar,Muzaffarpur,1.5,2.5,2.5,Rural
25019_1,Madhya Pradesh,Satna,1.6,5.6,5.6,Urban
40499_8,Tamil Nadu,Perambalur,2.0,4.0,4.0,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,4.666666666666667,4.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
45932_3,Nagaland,Kohima,1.6666666666666667,3.666666666666667,3.666666666666667,Rural
24026_10,Tamil Nadu,Erode,1.3333333333333333,5.333333333333333,5.333333333333333,Urban
29112_14,Andhra Pradesh,Chittoor,1.0,5.0,5.0,Urban
49790_14,Assam,Dhubri,2.0,3.0,3.0,Rural
42369_4,Madhya Pradesh,Jabalpur,1.4,4.4,4.4,Rural
27326_11,Uttar Pradesh,Gautam Buddha Nagar,1.2,6.2,6.2,Urban
44231_15,Odisha,Nuapada,2.0,3.0,3.0,Rural
40003_13,Puducherry,Puducherry,1.0,5.0,5.0,Rural
23371_8,Manipur,Imphal West,1.3333333333333333,2.333333333333333,2.333333333333333,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,6.2,6.2,Urban
26564_1,Punjab,Unknown,1.2,5.2,5.2,Urban
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
44861_3,Chhattisgarh,Unknown,2.0,2.0,2.0,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,3.7142857142857135,3.7142857142857135,Rural
49459_1,West Bengal,Bankura,1.7142857142857142,2.7142857142857144,2.7142857142857144,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
42080_4,Maharashtra,Hingoli,1.5,3.5,3.5,Rural
29141_16,Maharashtra,Solapur,1.4285714285714286,4.428571428571429,4.428571428571429,Urban
40869_12,Tamil Nadu,Vellore,1.25,5.25,5.25,Rural
23153_12,West Bengal,Northtwentyfourparganas,1.3636363636363635,5.363636363636363,5.363636363636363,Urban
45185_3,Tripura,North Tripura,1.5,4.5,4.5,Rural
29333_1,Gujarat,Surat,1.0,3.0,3.0,Urban
25135_14,Madhya Pradesh,Sagar,1.0,5.0,5.0,Urban
29507_13,Maharashtra,Latur,1.5,5.5,5.5,Urban
45805_1,Mizoram,Aizawl,1.0,4.0,4.0,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,3.142857142857143,3.142857142857143,Rural
43580_2,Bihar,Sitamarhi,1.1428571428571428,5.142857142857142,5.142857142857142,Rural
47339_15,Rajasthan,Kota,1.3333333333333333,4.333333333333333,4.333333333333333,Rural
25250_7,Madhya Pradesh,Bhopal,1.0,5.0,5.0,Urban
40293_6,Tamil Nadu,Cuddalore,1.6666666666666667,6.666666666666667,6.666666666666667,Rural
23787_13,Manipur,Bishnupur,1.0,4.0,4.0,Urban
25173_18,Madhya Pradesh,Panna,1.0,5.0,5.0,Urban
48868_15,Andhra Pradesh,Vizianagaram,2.0,4.0,4.0,Rural
44727_9,Jharkhand,Godda,1.5,3.5,3.5,Rural
49663_18,Meghalaya,West Khasi Hills,1.75,3.75,3.75,Rural
48782_13,Maharashtra,Satara,2.0,5.0,5.0,Rural
40742_5,Goa,North Goa,2.0,3.0,3.0,Rural
25405_18,Chhattisgarh,Durg,1.5,5.5,5.5,Urban
47813_2,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),1.75,4.75,4.75,Rural
24613_2,Andhra Pradesh,Nellore,1.25,5.25,5.25,Urban
45356_1,Arunachal Pradesh,Lower Subansiri,1.2727272727272727,4.2727272727272725,4.2727272727272725,Rural
45356_1,Arunachal Pradesh,Lower Subansiri,1.2727272727272727,4.2727272727272725,4.2727272727272725,Rural
45356_1,Arunachal Pradesh,Lower Subansiri,1.2727272727272727,3.2727272727272725,3.2727272727272725,Rural
45356_1,Arunachal Pradesh,Lower Subansiri,1.2727272727272727,4.2727272727272725,4.2727272727272725,Rural
45356_1,Arunachal Pradesh,Lower Subansiri,1.2727272727272727,4.2727272727272725,4.2727272727272725,Rural
45356_1,Arunachal Pradesh,Lower Subansiri,1.2727272727272727,3.2727272727272725,3.2727272727272725,Rural
